Phe,random_id,fnumber,cvid,pearson
DTT,Random_1,12,cv18,0.159356650676568
DTT,Random_1,12,cv16,0.202003085482035
DTT,Random_1,12,cv19,0.173539395720397
DTT,Random_1,12,cv20,0.282448260712006
DTT,Random_1,12,cv21,0.267965876171307
DTT,Random_1,12,cv22,0.280907315575077
DTT,Random_1,12,cv23,0.313301864297966
DTT,Random_1,12,cv24,0.273515778719568
DTT,Random_1,12,cv25,0.197879631357205
DTT,Random_1,12,cv27,0.284381753822208
DTT,Random_1,12,cv26,0.32287695924632
DTT,Random_1,12,cv28,0.275601746459035
DTT,Random_1,12,cv29,0.337996030443197
DTT,Random_1,24,cv0,0.367957818492612
DTT,Random_1,24,cv1,0.401891110768308
DTT,Random_1,24,cv7,0.473020147065468
DTT,Random_1,24,cv2,0.408396956825424
DTT,Random_1,24,cv3,0.421420146817918
DTT,Random_1,24,cv8,0.349152299275494
DTT,Random_1,24,cv9,0.281349722290568
DTT,Random_1,24,cv4,0.353086317619896
DTT,Random_1,24,cv11,0.376760978942234
DTT,Random_1,24,cv5,0.316719220181554
DTT,Random_1,24,cv6,0.342942786133169
DTT,Random_1,24,cv12,0.408453440775438
DTT,Random_1,24,cv13,0.418580996167999
DTT,Random_1,24,cv14,0.359646991574239
DTT,Random_1,24,cv15,0.397221388373834
DTT,Random_1,24,cv16,0.440771082264357
DTT,Random_1,24,cv17,0.33135725141467
DTT,Random_1,24,cv18,0.342531211405216
DTT,Random_1,24,cv19,0.296241340526683
DTT,Random_1,24,cv20,0.42818871229623
DTT,Random_1,24,cv21,0.327836171365217
DTT,Random_1,24,cv22,0.355416691196815
DTT,Random_1,24,cv23,0.390238472818936
DTT,Random_1,24,cv24,0.296439814421636
DTT,Random_1,24,cv25,0.353070118222197
DTT,Random_1,24,cv26,0.429605697875691
DTT,Random_1,24,cv27,0.372348798449035
DTT,Random_1,24,cv10,0.413136871230105
DTT,Random_1,24,cv28,0.256425032985668
DTT,Random_1,24,cv29,0.393778111105532
DTT,Random_1,48,cv0,0.436209445598933
DTT,Random_1,48,cv1,0.474978517072162
DTT,Random_1,48,cv2,0.488314912652538
DTT,Random_1,48,cv3,0.561165861866522
DTT,Random_1,48,cv4,0.444174299788441
DTT,Random_1,48,cv5,0.476688663594701
DTT,Random_1,48,cv6,0.425364589124524
DTT,Random_1,48,cv7,0.583619743633071
DTT,Random_1,48,cv8,0.497588362801944
DTT,Random_1,48,cv9,0.382530654817019
DTT,Random_1,48,cv10,0.487344820441385
DTT,Random_1,48,cv11,0.43523335280305
DTT,Random_1,48,cv12,0.491050643971658
DTT,Random_1,48,cv13,0.499103717543197
DTT,Random_1,48,cv14,0.450337527922809
DTT,Random_1,48,cv15,0.453924447892494
DTT,Random_1,48,cv17,0.416618503072383
DTT,Random_1,48,cv16,0.484865026692929
DTT,Random_1,48,cv18,0.506963550480658
DTT,Random_1,48,cv19,0.370587661919014
DTT,Random_1,48,cv20,0.525952533797482
DTT,Random_1,48,cv21,0.450756779483
DTT,Random_1,48,cv22,0.522655997623658
DTT,Random_1,48,cv23,0.521488557069248
DTT,Random_1,48,cv24,0.431560397952385
DTT,Random_1,48,cv25,0.433120056914905
DTT,Random_1,48,cv26,0.508975661560465
DTT,Random_1,48,cv27,0.463456124241063
DTT,Random_1,48,cv28,0.464106360254749
DTT,Random_1,48,cv29,0.517103129159126
DTT,Random_1,96,cv0,0.407798366744986
DTT,Random_1,96,cv3,0.54715987435059
DTT,Random_1,96,cv4,0.426912247964797
DTT,Random_1,96,cv2,0.440379003140562
DTT,Random_1,96,cv1,0.48645393027532
DTT,Random_1,96,cv5,0.489277621024807
DTT,Random_1,96,cv6,0.416784706559381
DTT,Random_1,96,cv7,0.560047144746585
DTT,Random_1,96,cv8,0.526116288325586
DTT,Random_1,96,cv9,0.397982676074521
DTT,Random_1,96,cv10,0.51045664469478
DTT,Random_1,96,cv11,0.474745909975205
DTT,Random_1,96,cv12,0.480443064258359
DTT,Random_1,96,cv13,0.501926001576832
DTT,Random_1,96,cv14,0.514746966637951
DTT,Random_1,96,cv15,0.482988888827869
DTT,Random_1,96,cv17,0.461102188561797
DTT,Random_1,96,cv16,0.493312619579372
DTT,Random_1,96,cv18,0.519329352167584
DTT,Random_1,96,cv19,0.38933422940461
DTT,Random_1,96,cv20,0.533157894282117
DTT,Random_1,96,cv21,0.466891110625563
DTT,Random_1,96,cv22,0.547368978531432
DTT,Random_1,96,cv23,0.542864417543044
DTT,Random_1,96,cv24,0.441551299924036
DTT,Random_1,96,cv25,0.513118735244217
DTT,Random_1,96,cv26,0.524942906244826
DTT,Random_1,96,cv27,0.463017912865766
DTT,Random_1,96,cv28,0.484078193977412
DTT,Random_1,96,cv29,0.517226972153944
DTT,Random_1,192,cv0,0.507799652853501
DTT,Random_1,192,cv1,0.542826116347625
DTT,Random_1,192,cv2,0.504188602171837
DTT,Random_1,192,cv3,0.578950110970987
DTT,Random_1,192,cv5,0.553258101146244
DTT,Random_1,192,cv4,0.521722921454685
DTT,Random_1,192,cv6,0.483127640788196
DTT,Random_1,192,cv7,0.632489942340146
DTT,Random_1,192,cv8,0.579053850449476
DTT,Random_1,192,cv9,0.486373677107583
DTT,Random_1,192,cv10,0.535384236613775
DTT,Random_1,192,cv11,0.534256708822971
DTT,Random_1,192,cv12,0.526063511305052
DTT,Random_1,192,cv13,0.556950940688932
DTT,Random_1,192,cv14,0.577940228961682
DTT,Random_1,192,cv15,0.533294928814749
DTT,Random_1,192,cv16,0.556786845795204
DTT,Random_1,192,cv17,0.523556206017172
DTT,Random_1,192,cv19,0.495661065325875
DTT,Random_1,192,cv18,0.592509430088151
DTT,Random_1,192,cv20,0.609904325710645
DTT,Random_1,192,cv21,0.519780177936734
DTT,Random_1,192,cv22,0.563918440341015
DTT,Random_1,192,cv23,0.565475314447957
DTT,Random_1,192,cv24,0.511318032791616
DTT,Random_1,192,cv25,0.577381674589032
DTT,Random_1,192,cv26,0.543677402641519
DTT,Random_1,192,cv27,0.536342810677938
DTT,Random_1,192,cv28,0.544263214056879
DTT,Random_1,192,cv29,0.571176660854626
DTT,Random_1,384,cv0,0.57212641554657
DTT,Random_1,384,cv3,0.592104103510007
DTT,Random_1,384,cv1,0.557165746891122
DTT,Random_1,384,cv2,0.527000665826103
DTT,Random_1,384,cv4,0.54812131467768
DTT,Random_1,384,cv5,0.545815621555497
DTT,Random_1,384,cv6,0.515493145536871
DTT,Random_1,384,cv7,0.597882739021377
DTT,Random_1,384,cv8,0.591401027513313
DTT,Random_1,384,cv9,0.532070132524049
DTT,Random_1,384,cv10,0.547285172869367
DTT,Random_1,384,cv11,0.50581637651378
DTT,Random_1,384,cv12,0.577865418772006
DTT,Random_1,384,cv13,0.592510675231383
DTT,Random_1,384,cv15,0.543853635989915
DTT,Random_1,384,cv14,0.603039924604668
DTT,Random_1,384,cv16,0.603076321499007
DTT,Random_1,384,cv17,0.554189480361497
DTT,Random_1,384,cv18,0.558082560344989
DTT,Random_1,384,cv20,0.587512928019139
DTT,Random_1,384,cv19,0.544773233043506
DTT,Random_1,384,cv21,0.540682516921073
DTT,Random_1,384,cv22,0.589256306917485
DTT,Random_1,384,cv23,0.586709271246027
DTT,Random_1,384,cv24,0.527064785497491
DTT,Random_1,384,cv25,0.5919880303907
DTT,Random_1,384,cv26,0.563333918495055
DTT,Random_1,384,cv28,0.565881872704931
DTT,Random_1,384,cv27,0.540637533736277
DTT,Random_1,384,cv29,0.589362454736249
DTT,Random_1,1000,cv0,0.598532961536044
DTT,Random_1,1000,cv1,0.576640930933841
DTT,Random_1,1000,cv3,0.603653269343002
DTT,Random_1,1000,cv2,0.579359040615908
DTT,Random_1,1000,cv4,0.60328037771409
DTT,Random_1,1000,cv5,0.585772405425086
DTT,Random_1,1000,cv6,0.541234257576301
DTT,Random_1,1000,cv7,0.624543792282876
DTT,Random_1,1000,cv8,0.591831855542463
DTT,Random_1,1000,cv9,0.559741207822594
DTT,Random_1,1000,cv10,0.554375677266407
DTT,Random_1,1000,cv11,0.577041257083857
DTT,Random_1,1000,cv13,0.600312416664185
DTT,Random_1,1000,cv12,0.611336012898501
DTT,Random_1,1000,cv14,0.632295976286273
DTT,Random_1,1000,cv15,0.572140760203276
DTT,Random_1,1000,cv16,0.639311300504822
DTT,Random_1,1000,cv17,0.581143067372621
DTT,Random_1,1000,cv18,0.584914144353898
DTT,Random_1,1000,cv19,0.557359805187926
DTT,Random_1,1000,cv20,0.601325613935954
DTT,Random_1,1000,cv21,0.534660048470492
DTT,Random_1,1000,cv22,0.635200062704372
DTT,Random_1,1000,cv23,0.605058895820855
DTT,Random_1,1000,cv24,0.540549595768127
DTT,Random_1,1000,cv25,0.589243237268998
DTT,Random_1,1000,cv26,0.60898740073767
DTT,Random_1,1000,cv27,0.563137923896705
DTT,Random_1,1000,cv28,0.609863429608341
DTT,Random_1,1000,cv29,0.594942833051549
DTT,Random_1,2000,cv0,0.588999734850247
DTT,Random_1,2000,cv2,0.605384360825048
DTT,Random_1,2000,cv1,0.600726444986351
DTT,Random_1,2000,cv3,0.63140116744958
DTT,Random_1,2000,cv4,0.597488730635181
DTT,Random_1,2000,cv5,0.587015255391858
DTT,Random_1,2000,cv6,0.539847936021254
DTT,Random_1,2000,cv7,0.610030444752247
DTT,Random_1,2000,cv8,0.594951376291704
DTT,Random_1,2000,cv10,0.585398474970432
DTT,Random_1,2000,cv9,0.568384150912968
DTT,Random_1,2000,cv12,0.623402981159324
DTT,Random_1,2000,cv11,0.595598604821685
DTT,Random_1,2000,cv13,0.611937324493553
DTT,Random_1,2000,cv14,0.636110973402814
DTT,Random_1,2000,cv15,0.573752757829492
DTT,Random_1,2000,cv16,0.656208513566901
DTT,Random_1,2000,cv17,0.606859069847151
DTT,Random_1,2000,cv18,0.608515275125448
DTT,Random_1,2000,cv19,0.56627908504134
DTT,Random_1,2000,cv20,0.654234766030549
DTT,Random_1,2000,cv21,0.578874340628606
DTT,Random_1,2000,cv22,0.64915935113015
DTT,Random_1,2000,cv23,0.603992977936249
DTT,Random_1,2000,cv24,0.548174359129018
DTT,Random_1,2000,cv25,0.599083298692342
DTT,Random_1,2000,cv26,0.599720546761558
DTT,Random_1,2000,cv27,0.589141235182756
DTT,Random_1,2000,cv28,0.616277934869243
DTT,Random_1,2000,cv29,0.625569683889762
DTT,Random_1,3000,cv1,0.602700486740932
DTT,Random_1,3000,cv0,0.591706568745292
DTT,Random_1,3000,cv4,0.595663898975098
DTT,Random_1,3000,cv2,0.607956943251479
DTT,Random_1,3000,cv5,0.584030150705012
DTT,Random_1,3000,cv6,0.555897025997844
DTT,Random_1,3000,cv7,0.627187513774193
DTT,Random_1,3000,cv3,0.637294919069347
DTT,Random_1,3000,cv8,0.600916004735769
DTT,Random_1,3000,cv9,0.570095101172577
DTT,Random_1,3000,cv10,0.572900788638484
DTT,Random_1,3000,cv11,0.623351317008506
DTT,Random_1,3000,cv12,0.609618917713913
DTT,Random_1,3000,cv13,0.61112633985769
DTT,Random_1,3000,cv14,0.655068004846285
DTT,Random_1,3000,cv15,0.551543956167299
DTT,Random_1,3000,cv16,0.654213068421355
DTT,Random_1,3000,cv17,0.608888258175787
DTT,Random_1,3000,cv18,0.61761720445202
DTT,Random_1,3000,cv19,0.566038993055532
DTT,Random_1,3000,cv20,0.641374177716326
DTT,Random_1,3000,cv21,0.576152880118666
DTT,Random_1,3000,cv22,0.624644899993364
DTT,Random_1,3000,cv23,0.614118930480042
DTT,Random_1,3000,cv24,0.579272137598431
DTT,Random_1,3000,cv25,0.605505155912484
DTT,Random_1,3000,cv27,0.604841742844337
DTT,Random_1,3000,cv28,0.606156268427469
DTT,Random_1,3000,cv26,0.595248173969178
DTT,Random_1,3000,cv29,0.630544291472191
DTT,Random_1,4000,cv0,0.596627086259485
DTT,Random_1,4000,cv1,0.609374149092803
DTT,Random_1,4000,cv2,0.58700918783891
DTT,Random_1,4000,cv3,0.642032543790503
DTT,Random_1,4000,cv4,0.593725883468607
DTT,Random_1,4000,cv5,0.583166053765495
DTT,Random_1,4000,cv6,0.553976541906577
DTT,Random_1,4000,cv7,0.618249095370145
DTT,Random_1,4000,cv8,0.617397908315843
DTT,Random_1,4000,cv9,0.547478523670508
DTT,Random_1,4000,cv10,0.566947323945489
DTT,Random_1,4000,cv11,0.581425626107151
DTT,Random_1,4000,cv12,0.602309906370471
DTT,Random_1,4000,cv13,0.616698007443801
DTT,Random_1,4000,cv14,0.648090319854183
DTT,Random_1,4000,cv15,0.551286344839308
DTT,Random_1,4000,cv16,0.663178873947379
DTT,Random_1,4000,cv17,0.58523799041146
DTT,Random_1,4000,cv18,0.606914853625361
DTT,Random_1,4000,cv19,0.576219558614883
DTT,Random_1,4000,cv20,0.640949435641767
DTT,Random_1,4000,cv21,0.574899796789222
DTT,Random_1,4000,cv22,0.629202828291312
DTT,Random_1,4000,cv23,0.635886072327826
DTT,Random_1,4000,cv24,0.549289169595953
DTT,Random_1,4000,cv25,0.610766417017328
DTT,Random_1,4000,cv26,0.610867674289381
DTT,Random_1,4000,cv27,0.581460497136653
DTT,Random_1,4000,cv28,0.595840009183904
DTT,Random_1,4000,cv29,0.601124285151544
DTT,Random_2,12,cv0,0.301638354333484
DTT,Random_2,12,cv1,0.255154265206958
DTT,Random_2,12,cv2,0.245196586674676
DTT,Random_2,12,cv3,0.349451935434347
DTT,Random_2,12,cv4,0.211830465746499
DTT,Random_2,12,cv5,0.278149619651947
DTT,Random_2,12,cv6,0.201848061240275
DTT,Random_2,12,cv7,0.334052822639758
DTT,Random_2,12,cv8,0.256987155917609
DTT,Random_2,12,cv9,0.257636930770023
DTT,Random_2,12,cv10,0.279780321465891
DTT,Random_2,12,cv11,0.365563549097288
DTT,Random_2,12,cv12,0.293081413094658
DTT,Random_2,12,cv13,0.295652226808332
DTT,Random_2,12,cv14,0.382596651831706
DTT,Random_2,12,cv15,0.20356574501925
DTT,Random_2,12,cv16,0.365601697604932
DTT,Random_2,12,cv17,0.387432784061303
DTT,Random_2,12,cv18,0.345960696548913
DTT,Random_2,12,cv19,0.215742280598452
DTT,Random_2,12,cv20,0.248339322311862
DTT,Random_2,12,cv21,0.289296171673425
DTT,Random_2,12,cv22,0.288827884206983
DTT,Random_2,12,cv23,0.330069159492786
DTT,Random_2,12,cv24,0.214252074558309
DTT,Random_2,12,cv25,0.373517224247422
DTT,Random_2,12,cv26,0.306660388212133
DTT,Random_2,12,cv28,0.338312964129738
DTT,Random_2,12,cv27,0.264605540832731
DTT,Random_2,12,cv29,0.329189439084918
DTT,Random_2,24,cv0,0.44256968174319
DTT,Random_2,24,cv1,0.305630625977896
DTT,Random_2,24,cv4,0.378261539216805
DTT,Random_2,24,cv2,0.395062430768086
DTT,Random_2,24,cv3,0.371272412579417
DTT,Random_2,24,cv5,0.402398067606117
DTT,Random_2,24,cv6,0.283033964908002
DTT,Random_2,24,cv7,0.439606786496861
DTT,Random_2,24,cv8,0.391687987416077
DTT,Random_2,24,cv9,0.344210511314286
DTT,Random_2,24,cv10,0.404455480733654
DTT,Random_2,24,cv11,0.418399798906727
DTT,Random_2,24,cv12,0.355939200728783
DTT,Random_2,24,cv13,0.36700093866822
DTT,Random_2,24,cv14,0.460062010575599
DTT,Random_2,24,cv15,0.40881568622782
DTT,Random_2,24,cv16,0.37473707503739
DTT,Random_2,24,cv17,0.37735776953599
DTT,Random_2,24,cv18,0.342492524933532
DTT,Random_2,24,cv19,0.39501962207919
DTT,Random_2,24,cv20,0.333743672523654
DTT,Random_2,24,cv21,0.338214120827984
DTT,Random_2,24,cv22,0.373463582663073
DTT,Random_2,24,cv24,0.351404107571132
DTT,Random_2,24,cv25,0.446359796254412
DTT,Random_2,24,cv26,0.395122098964371
DTT,Random_2,24,cv28,0.400114586246256
DTT,Random_2,24,cv27,0.324928716681252
DTT,Random_2,24,cv23,0.429519326231358
DTT,Random_2,24,cv29,0.423534304415964
DTT,Random_2,48,cv0,0.450787746065579
DTT,Random_2,48,cv1,0.420505134461835
DTT,Random_2,48,cv2,0.400092075790651
DTT,Random_2,48,cv3,0.436433981618143
DTT,Random_2,48,cv4,0.427006654824689
DTT,Random_2,48,cv5,0.439710681308642
DTT,Random_2,48,cv6,0.298693767206168
DTT,Random_2,48,cv7,0.479100843366857
DTT,Random_2,48,cv8,0.402231547526659
DTT,Random_2,48,cv9,0.394350358898251
DTT,Random_2,48,cv10,0.422898701685886
DTT,Random_2,48,cv11,0.32770224956736
DTT,Random_2,48,cv12,0.448887613686916
DTT,Random_2,48,cv13,0.411032606497023
DTT,Random_2,48,cv14,0.497381919184154
DTT,Random_2,48,cv15,0.426536491507322
DTT,Random_2,48,cv16,0.497027515957353
DTT,Random_2,48,cv17,0.447085498065649
DTT,Random_2,48,cv18,0.441519785408622
DTT,Random_2,48,cv19,0.444770928826551
DTT,Random_2,48,cv20,0.427592730810344
DTT,Random_2,48,cv21,0.424595757994887
DTT,Random_2,48,cv22,0.459152220057636
DTT,Random_2,48,cv23,0.484310370203981
DTT,Random_2,48,cv24,0.409393824265199
DTT,Random_2,48,cv25,0.508253675552132
DTT,Random_2,48,cv26,0.504034064506172
DTT,Random_2,48,cv27,0.361860960074022
DTT,Random_2,48,cv28,0.469531350624294
DTT,Random_2,48,cv29,0.480405469833342
DTT,Random_2,96,cv0,0.504794613620515
DTT,Random_2,96,cv4,0.475934566842764
DTT,Random_2,96,cv1,0.439843091087732
DTT,Random_2,96,cv2,0.45992284962096
DTT,Random_2,96,cv3,0.521022045275839
DTT,Random_2,96,cv5,0.442910081387111
DTT,Random_2,96,cv6,0.36944010653485
DTT,Random_2,96,cv7,0.507089060987148
DTT,Random_2,96,cv8,0.475097678861615
DTT,Random_2,96,cv9,0.453585250069175
DTT,Random_2,96,cv10,0.459329680623224
DTT,Random_2,96,cv11,0.433375414297535
DTT,Random_2,96,cv12,0.507426480522349
DTT,Random_2,96,cv13,0.444577248832796
DTT,Random_2,96,cv14,0.513755603343028
DTT,Random_2,96,cv15,0.445215979139574
DTT,Random_2,96,cv16,0.506013552780812
DTT,Random_2,96,cv17,0.476503445508708
DTT,Random_2,96,cv18,0.474050978599978
DTT,Random_2,96,cv19,0.51166567166347
DTT,Random_2,96,cv20,0.488070427117792
DTT,Random_2,96,cv21,0.480597280995559
DTT,Random_2,96,cv22,0.503599487863176
DTT,Random_2,96,cv23,0.519400161301157
DTT,Random_2,96,cv25,0.475714794016775
DTT,Random_2,96,cv24,0.474580336447163
DTT,Random_2,96,cv26,0.513468061133321
DTT,Random_2,96,cv27,0.386495709934848
DTT,Random_2,96,cv28,0.462634399182387
DTT,Random_2,96,cv29,0.519927056073777
DTT,Random_2,192,cv0,0.543457476870361
DTT,Random_2,192,cv2,0.531270372076617
DTT,Random_2,192,cv3,0.590534189280469
DTT,Random_2,192,cv4,0.527951114240411
DTT,Random_2,192,cv6,0.49774203017132
DTT,Random_2,192,cv5,0.454172816750636
DTT,Random_2,192,cv7,0.547724975483152
DTT,Random_2,192,cv1,0.503529394725179
DTT,Random_2,192,cv8,0.470570497474636
DTT,Random_2,192,cv9,0.46410110944371
DTT,Random_2,192,cv10,0.50476272754955
DTT,Random_2,192,cv11,0.517602192789107
DTT,Random_2,192,cv12,0.545719809977259
DTT,Random_2,192,cv13,0.52847647297808
DTT,Random_2,192,cv14,0.56816426290113
DTT,Random_2,192,cv15,0.512022014808669
DTT,Random_2,192,cv16,0.600026292838917
DTT,Random_2,192,cv17,0.521919450249645
DTT,Random_2,192,cv18,0.523078828047058
DTT,Random_2,192,cv19,0.484733149055785
DTT,Random_2,192,cv20,0.52938361296509
DTT,Random_2,192,cv21,0.48640888642218
DTT,Random_2,192,cv22,0.535588758353835
DTT,Random_2,192,cv23,0.563070997317929
DTT,Random_2,192,cv24,0.51063387559614
DTT,Random_2,192,cv25,0.510156317504095
DTT,Random_2,192,cv26,0.573322280600795
DTT,Random_2,192,cv27,0.428882822639615
DTT,Random_2,192,cv28,0.507422721808941
DTT,Random_2,192,cv29,0.54118632719501
DTT,Random_2,384,cv0,0.580098427715697
DTT,Random_2,384,cv2,0.554841142263393
DTT,Random_2,384,cv1,0.562860563803605
DTT,Random_2,384,cv3,0.618423928320989
DTT,Random_2,384,cv4,0.560653281902195
DTT,Random_2,384,cv5,0.535153089535036
DTT,Random_2,384,cv6,0.518190446386443
DTT,Random_2,384,cv7,0.558149397317123
DTT,Random_2,384,cv8,0.553570905735703
DTT,Random_2,384,cv9,0.519292137676683
DTT,Random_2,384,cv10,0.538060941978389
DTT,Random_2,384,cv11,0.53217493085105
DTT,Random_2,384,cv12,0.628927228062106
DTT,Random_2,384,cv13,0.567837646615707
DTT,Random_2,384,cv14,0.607785117305429
DTT,Random_2,384,cv15,0.526479727839911
DTT,Random_2,384,cv16,0.606926319908843
DTT,Random_2,384,cv17,0.575164328726336
DTT,Random_2,384,cv18,0.552877305504995
DTT,Random_2,384,cv19,0.55317018862732
DTT,Random_2,384,cv20,0.573922373609415
DTT,Random_2,384,cv21,0.537268001526434
DTT,Random_2,384,cv22,0.590453141395693
DTT,Random_2,384,cv23,0.566688856238731
DTT,Random_2,384,cv24,0.540646668872243
DTT,Random_2,384,cv25,0.571075608538747
DTT,Random_2,384,cv26,0.573688073073114
DTT,Random_2,384,cv27,0.496745656759338
DTT,Random_2,384,cv28,0.568719716690825
DTT,Random_2,384,cv29,0.581177494194061
DTT,Random_2,1000,cv0,0.615787928329581
DTT,Random_2,1000,cv3,0.611905706362077
DTT,Random_2,1000,cv1,0.60314635271131
DTT,Random_2,1000,cv2,0.560939127888535
DTT,Random_2,1000,cv4,0.566870136383894
DTT,Random_2,1000,cv5,0.520649898476422
DTT,Random_2,1000,cv6,0.535261733458205
DTT,Random_2,1000,cv7,0.612947471737994
DTT,Random_2,1000,cv8,0.583037510110956
DTT,Random_2,1000,cv9,0.496379384193226
DTT,Random_2,1000,cv10,0.56279601775985
DTT,Random_2,1000,cv11,0.542804505112362
DTT,Random_2,1000,cv13,0.579656039727701
DTT,Random_2,1000,cv12,0.620829590555933
DTT,Random_2,1000,cv14,0.62424028669426
DTT,Random_2,1000,cv15,0.567793592756214
DTT,Random_2,1000,cv16,0.609590982716803
DTT,Random_2,1000,cv17,0.591262148267004
DTT,Random_2,1000,cv18,0.570828669464522
DTT,Random_2,1000,cv19,0.584449844046716
DTT,Random_2,1000,cv20,0.603348981507967
DTT,Random_2,1000,cv21,0.562360431788161
DTT,Random_2,1000,cv23,0.605918059755838
DTT,Random_2,1000,cv22,0.613205534277023
DTT,Random_2,1000,cv24,0.555522740538094
DTT,Random_2,1000,cv25,0.612799067302981
DTT,Random_2,1000,cv26,0.588393187873121
DTT,Random_2,1000,cv27,0.549091746044145
DTT,Random_2,1000,cv28,0.560104202370355
DTT,Random_2,1000,cv29,0.604264863037023
DTT,Random_2,2000,cv0,0.625260221348211
DTT,Random_2,2000,cv1,0.596224015490011
DTT,Random_2,2000,cv3,0.599796099756732
DTT,Random_2,2000,cv2,0.565337291592265
DTT,Random_2,2000,cv4,0.582182147231679
DTT,Random_2,2000,cv6,0.551817887044886
DTT,Random_2,2000,cv5,0.544793312610853
DTT,Random_2,2000,cv7,0.619147870920601
DTT,Random_2,2000,cv8,0.582969804748264
DTT,Random_2,2000,cv9,0.518955711987466
DTT,Random_2,2000,cv10,0.577440029285381
DTT,Random_2,2000,cv11,0.551289548663406
DTT,Random_2,2000,cv12,0.621055253481355
DTT,Random_2,2000,cv13,0.593067990752791
DTT,Random_2,2000,cv14,0.664812941425218
DTT,Random_2,2000,cv15,0.5853649078263
DTT,Random_2,2000,cv16,0.638510770480859
DTT,Random_2,2000,cv17,0.598069255356731
DTT,Random_2,2000,cv18,0.590058009841629
DTT,Random_2,2000,cv19,0.562988212134958
DTT,Random_2,2000,cv20,0.604536824234682
DTT,Random_2,2000,cv21,0.563063434675528
DTT,Random_2,2000,cv22,0.640006709617489
DTT,Random_2,2000,cv23,0.604939850922021
DTT,Random_2,2000,cv24,0.553311555239488
DTT,Random_2,2000,cv25,0.618376969216391
DTT,Random_2,2000,cv26,0.605967095865491
DTT,Random_2,2000,cv27,0.605922216339587
DTT,Random_2,2000,cv28,0.581223106214807
DTT,Random_2,2000,cv29,0.614366540646817
DTT,Random_2,3000,cv0,0.649985508879528
DTT,Random_2,3000,cv1,0.605943782578383
DTT,Random_2,3000,cv2,0.593086504371393
DTT,Random_2,3000,cv3,0.631367970155519
DTT,Random_2,3000,cv5,0.56439715509804
DTT,Random_2,3000,cv4,0.586420192361307
DTT,Random_2,3000,cv6,0.557156366069022
DTT,Random_2,3000,cv7,0.625212422291925
DTT,Random_2,3000,cv8,0.595465256817441
DTT,Random_2,3000,cv9,0.536009047396816
DTT,Random_2,3000,cv10,0.582490489035077
DTT,Random_2,3000,cv11,0.545960897399477
DTT,Random_2,3000,cv12,0.637956634488752
DTT,Random_2,3000,cv13,0.60510219036162
DTT,Random_2,3000,cv14,0.637345664665716
DTT,Random_2,3000,cv15,0.596316082703901
DTT,Random_2,3000,cv16,0.646918159058077
DTT,Random_2,3000,cv17,0.583180775297885
DTT,Random_2,3000,cv18,0.624418369025548
DTT,Random_2,3000,cv19,0.561652111500407
DTT,Random_2,3000,cv20,0.61212709352608
DTT,Random_2,3000,cv21,0.605302439326176
DTT,Random_2,3000,cv22,0.630674530821423
DTT,Random_2,3000,cv23,0.613222342825249
DTT,Random_2,3000,cv24,0.571545269031937
DTT,Random_2,3000,cv25,0.60034514768154
DTT,Random_2,3000,cv26,0.602952077722276
DTT,Random_2,3000,cv27,0.594679064497849
DTT,Random_2,3000,cv28,0.574935843226239
DTT,Random_2,3000,cv29,0.627320962255566
DTT,Random_2,4000,cv0,0.632010824042013
DTT,Random_2,4000,cv1,0.590503059885931
DTT,Random_2,4000,cv2,0.590257442336613
DTT,Random_2,4000,cv5,0.570045932134494
DTT,Random_2,4000,cv6,0.557773217499344
DTT,Random_2,4000,cv7,0.61992837399424
DTT,Random_2,4000,cv8,0.612522117099653
DTT,Random_2,4000,cv9,0.535793082184056
DTT,Random_2,4000,cv10,0.571158935398157
DTT,Random_2,4000,cv11,0.556415487774153
DTT,Random_2,4000,cv12,0.628735189405018
DTT,Random_2,4000,cv3,0.649315107478396
DTT,Random_2,4000,cv4,0.58386073629213
DTT,Random_2,4000,cv13,0.611152936027813
DTT,Random_2,4000,cv14,0.645783378069148
DTT,Random_2,4000,cv15,0.602070881300924
DTT,Random_2,4000,cv16,0.65942776147575
DTT,Random_2,4000,cv17,0.579808052796231
DTT,Random_2,4000,cv18,0.622666736272107
DTT,Random_2,4000,cv19,0.567542785942489
DTT,Random_2,4000,cv20,0.619109247635529
DTT,Random_2,4000,cv21,0.590097362972512
DTT,Random_2,4000,cv22,0.624795151899465
DTT,Random_2,4000,cv23,0.608417495859192
DTT,Random_2,4000,cv24,0.571536914207698
DTT,Random_2,4000,cv25,0.610155967585242
DTT,Random_2,4000,cv26,0.589740019881888
DTT,Random_2,4000,cv28,0.593896923963447
DTT,Random_2,4000,cv27,0.614020986351193
DTT,Random_2,4000,cv29,0.635912476773277
DTT,Random_3,12,cv0,0.189729227445817
DTT,Random_3,12,cv2,0.267457057982536
DTT,Random_3,12,cv1,0.244270309979649
DTT,Random_3,12,cv3,0.269340973842789
DTT,Random_3,12,cv4,0.177663476654353
DTT,Random_3,12,cv5,0.233130455981364
DTT,Random_3,12,cv6,0.180394649251817
DTT,Random_3,12,cv7,0.244114845453928
DTT,Random_3,12,cv8,0.261388892808522
DTT,Random_3,12,cv9,0.181508340355196
DTT,Random_3,12,cv10,0.271986289480298
DTT,Random_3,12,cv11,0.215559124858979
DTT,Random_3,12,cv12,0.276114441623586
DTT,Random_3,12,cv13,0.256822751811429
